Filename,speaker,gender,passage,trial,word,frequency,phoneme,duration,f0_midpoint,F1_midpoint,F2_midpoint,,,,health,high
STE-367_2_1,4,F,2,1,stategy,high,{,0.130250186,248.499439,1008.249087,1741.488129,,,,,
STE-367_2_1,4,F,2,1,chamfer,low,{,0.081214822,263.8776548,773.7302955,2010.344281,,,,,
STE-367_2_1,4,F,2,1,enmeshing,low,E,0.121056055,202.290249,991.7492417,1805.532545,,,,,
STE-367_2_1,4,F,2,1,after,high,{,0.087344242,126.1757791,1031.912594,1739.615429,,,,,
STE-367_2_1,4,F,2,1,checked,high,E,0.082747177,221.2275224,886.0302705,1812.519613,,,,,
STE-367_2_1,4,F,2,1,somitazation,low,eI,0.154767868,215.0364098,453.528075,1849.918733,,,,,
STE-367_2_1,4,F,2,1,natural,high,{,0.145573737,218.7992373,694.9426269,1561.57693,,,,,
STE-367_2_1,4,F,2,1,antedating,low,eI,0.150170803,213.8724293,476.2544507,1655.6647,,,,,
STE-367_2_1,4,F,2,1,prevented,high,E,0.088876598,229.7915286,989.1907841,1804.230648,,,,,
STE-367_2_1,4,F,2,1,scathingly,low,eI,0.131782541,220.9176617,891.4505595,1787.916037,,,,,
STE-367_2_1,4,F,2,1,states,high,eI,0.148638448,212.8786178,456.441989,2019.330765,,,,,
STE-367_2_1,4,F,2,1,traipsed,low,eI,0.133314896,230.8552339,920.044329,1755.906142,,,,,
STE-367_2_2,4,F,2,2,neighborhood,high,eI,0.120336467,233.1401462,706.1095616,1892.008259,,,,,
STE-367_2_2,4,F,2,2,rattling,low,{,0.170603599,239.478191,1153.001529,1810.246551,,,,,
STE-367_2_2,4,F,2,2,several,high,E,0.067022842,215.5055735,647.79954,1826.38701,,,,,
STE-367_2_2,4,F,2,2,lasses,low,{,0.091394785,208.4940412,523.8198491,1968.412011,,,,,
STE-367_2_2,4,F,2,2,prefab,low,{,0.089618292,198.0015912,891.063837,1778.627671,,,,,
STE-367_2_2,4,F,2,2,stategy,high,{,0.15416853,153.913381,994.033612,1882.410902,,,,,
STE-367_2_2,4,F,2,2,chamfer,low,{,0.116205111,246.0235945,584.6385844,1946.454259,,,,,
STE-367_2_2,4,F,2,2,enmeshing,low,E,0.122973288,206.2283132,994.6892817,1853.528233,,,,,
STE-367_2_2,4,F,2,2,after,high,{,0.090700954,248.0235011,1044.009454,1773.831076,,,,,
STE-367_2_2,4,F,2,2,checked,high,E,0.135195762,109.1746689,855.6245736,1862.464034,,,,,
STE-367_2_2,4,F,2,2,somitazation,low,eI,0.164288521,215.0418188,450.4515147,2940.240313,,,,,
STE-367_2_2,4,F,2,2,natural,high,{,0.118082374,195.7355272,717.3645106,2428.903886,,,,,
STE-367_2_2,4,F,2,2,antedating,low,eI,0.169422537,219.8893053,468.0725358,2612.441721,,,,,
STE-367_2_2,4,F,2,2,prevented,high,E,0.104768174,222.5989388,864.4251672,1926.480256,,,,,
STE-367_2_2,4,F,2,2,scathingly,low,{,0.133955789,216.7996126,857.7871412,1566.153241,,,,,
STE-367_2_2,4,F,2,2,states,high,eI,0.143787407,--undefined--,431.9824863,2641.844539,,,,,
STE-367_2_2,4,F,2,2,traipsed,low,eI,0.108147793,227.2027357,900.1945294,1797.550041,,,,,
STE-368_1_1,5,F,1,1,health,high,E,0.085476855,206.5295575,936.9771387,1532.761252,,,,,
STE-368_1_1,5,F,1,1,peppy,low,E,0.064107641,246.8029092,1029.073084,1946.276083,,,,,
STE-368_1_1,5,F,1,1,cases,high,eI,0.106846068,179.633775,390.9414146,2514.195546,,,,,
STE-368_1_1,5,F,1,1,demarcations,low,eI,0.192322923,201.291133,394.1175985,2664.530763,,,,,
STE-368_1_1,5,F,1,1,unless,high,E,0.078353783,255.5637394,767.4106992,2006.572955,,,,,
STE-368_1_1,5,F,1,1,collimated,low,eI,0.154926799,213.0077953,506.2237483,2724.260562,,,,,
STE-368_1_1,5,F,1,1,relegated,low,E,0.08903839,207.067832,586.7368617,2019.205381,,,,,
STE-368_1_1,5,F,1,1,interface,high,eI,0.156707567,189.0583749,384.9876156,2439.974036,,,,,
STE-368_1_1,5,F,1,1,claimed,high,eI,0.122872978,197.0951839,528.1342255,2016.861824,,,,,
STE-368_1_1,5,F,1,1,terracottas,low,E,0.099722997,198.4270296,606.8579867,1796.888848,,,,,
STE-368_1_1,5,F,1,1,traded,high,eI,0.160269102,217.5524543,565.1579416,2140.821013,,,,,
STE-368_1_1,5,F,1,1,alginate,low,{,0.044519195,208.3072695,710.5027897,1845.915874,,,,,
STE-368_1_1,5,F,1,1,crackpot,low,{,0.117530675,207.0387438,734.2828642,1835.594226,,,,,
STE-368_1_1,5,F,1,1,as,high,{,0.138899889,204.5594671,565.1426777,1491.78385,,,,,
STE-368_1_1,5,F,1,1,example,high,{,0.080134551,198.3416918,517.0963394,2018.281416,,,,,
STE-368_1_1,5,F,1,1,embittering,low,E,0.085476855,223.8867049,471.1538039,2687.139497,,,,,
STE-368_1_1,5,F,1,1,effect,high,E,0.167392173,203.859652,787.2078155,2000.218532,,,,,
STE-368_1_1,5,F,1,1,tax,high,{,0.083696087,186.5514848,820.5413339,1856.37105,,,,,
STE-368_1_2,5,F,1,2,health,high,E,0.122496568,189.9636404,772.2412746,1303.434364,,,,,
STE-368_1_2,5,F,1,2,peppy,low,E,0.076465308,247.1218878,713.7583191,1943.826589,,,,,
STE-368_1_2,5,F,1,2,cases,high,eI,0.081488364,178.0073552,418.8308804,2442.169887,,,,,
STE-368_1_2,5,F,1,2,demarcations,low,eI,0.120994667,188.0517421,578.6040144,2255.790469,,,,,
STE-368_1_2,5,F,1,2,unless,high,E,0.099684835,277.0168176,821.5463764,2124.886004,,,,,
STE-368_1_2,5,F,1,2,collimated,low,eI,0.144159607,203.5697682,499.8601785,2617.912802,,,,,
STE-368_1_2,5,F,1,2,relegated,low,eI,0.130357091,194.7074537,446.7456368,2532.7791,,,,,
STE-368_1_2,5,F,1,2,interface,high,eI,0.138025156,--undefined--,364.6943419,2465.662709,,,,,
STE-368_1_2,5,F,1,2,claimed,high,eI,0.119621802,198.8144921,580.364263,2133.58765,,,,,
STE-368_1_2,5,F,1,2,terracottas,low,E,0.0970374,203.2891613,601.0338484,1856.321199,,,,,
STE-368_1_2,5,F,1,2,traded,high,eI,0.082204701,217.3081213,533.901813,2451.189311,,,,,
STE-368_1_2,5,F,1,2,alginate,low,{,0.012582522,--undefined--,748.371624,1884.157276,,,,,
STE-368_1_2,5,F,1,2,crackpot,low,{,0.071274237,194.6416767,827.5240902,1749.898103,,,,,
STE-368_1_2,5,F,1,2,as,high,{,0.138228824,198.5457884,815.9405699,1642.912683,,,,,
STE-368_1_2,5,F,1,2,example,high,{,0.087722138,180.087832,527.0803571,2144.10546,,,,,
STE-368_1_2,5,F,1,2,embittering,low,E,0.063209806,221.9548862,456.8787937,2457.094248,,,,,
STE-368_1_2,5,F,1,2,effect,high,E,0.154178304,185.9863847,828.9827113,1968.675939,,,,,
STE-368_1_2,5,F,1,2,tax,high,{,0.084775137,191.7482985,724.7664311,1979.267438,,,,,
STE-368_2_1,5,F,2,1,neighborhood,high,eI,0.093116185,226.0417489,589.8849169,2299.01879,,,,,
STE-368_2_1,5,F,2,1,rattling,low,{,0.104919645,237.0606194,701.7087184,1903.813728,,,,,
STE-368_2_1,5,F,2,1,several,high,E,0.089181698,212.2817797,590.9819674,1903.074826,,,,,
STE-368_2_1,5,F,2,1,lasses,low,{,0.106064611,186.6686715,523.1499733,2223.535236,,,,,
STE-368_2_1,5,F,2,1,prefab,low,{,0.114960353,205.424979,665.923135,1925.335753,,,,,
STE-368_2_1,5,F,2,1,stategy,high,{,0.088600354,235.4778871,766.7332317,1685.156375,,,,,
STE-368_2_1,5,F,2,1,chamfer,low,{,0.107016655,283.7900017,810.5879263,1956.63925,,,,,
STE-368_2_1,5,F,2,1,enmeshing,low,E,0.149823317,189.5534555,540.3172174,2018.262806,,,,,
STE-368_2_1,5,F,2,1,after,high,{,0.120393737,250.9285751,953.1785295,1756.445757,,,,,
STE-368_2_1,5,F,2,1,checked,high,E,0.098990406,198.1856369,623.3680335,1905.269506,,,,,
STE-368_2_1,5,F,2,1,somitazation,low,eI,0.181928313,204.9712817,440.4123772,2482.781608,,,,,
STE-368_2_1,5,F,2,1,prevented,high,E,0.100867135,204.4150801,547.0321146,1986.761667,,,,,
STE-368_2_1,5,F,2,1,states,high,eI,0.136282562,180.4068042,378.888274,2510.619799,,,,,
STE-368_2_1,5,F,2,1,traipsed,low,eI,0.101069513,209.4677394,662.4599786,1892.224012,,,,,
STE-368_2_2,5,F,2,2,neighborhood,high,eI,0.101772055,205.2337294,498.9718432,2417.893224,,,,,
STE-368_2_2,5,F,2,2,rattling,low,{,0.075542144,216.1851936,646.2484995,1932.947477,,,,,
STE-368_2_2,5,F,2,2,lasses,low,{,0.06505018,184.4694066,552.2275485,2198.316704,,,,,
STE-368_2_2,5,F,2,2,prefab,low,{,0.119608395,205.5166092,711.294703,1889.779455,,,,,
STE-368_2_2,5,F,2,2,stategy,high,{,0.178363396,240.9617025,691.2908411,1848.677513,,,,,
STE-368_2_2,5,F,2,2,chamfer,low,{,0.077640537,247.8297497,699.3068083,1988.052051,,,,,
STE-368_2_2,5,F,2,2,enmeshing,low,E,0.128001967,176.5700846,599.2967407,1454.723534,,,,,
STE-368_2_2,5,F,2,2,after,high,{,0.119608395,252.759745,809.086742,1800.406593,,,,,
STE-368_2_2,5,F,2,2,checked,high,E,0.125903574,196.4844543,669.8224735,1995.946788,,,,,
STE-368_2_2,5,F,2,2,somitazation,low,eI,0.117510002,194.3937091,395.4036739,2525.867469,,,,,
STE-368_2_2,5,F,2,2,antedating,low,eI,0.142690717,212.3347551,458.7881669,2511.392085,,,,,
STE-368_2_2,5,F,2,2,prevented,high,E,0.119799989,191.1445641,544.3164283,2227.319084,,,,,
STE-368_2_2,5,F,2,2,traipsed,low,eI,0.087023751,199.2670243,645.9004987,1962.497693,,,,,
STE-369_1_1,6,M,1,1,health,high,E,0.044321332,139.0943086,674.1448201,1714.866728,,,,,
STE-369_1_1,6,M,1,1,peppy,low,E,0.079145236,126.2123367,616.4451156,1630.852144,,,,,
STE-369_1_1,6,M,1,1,sectary,low,E,0.074396522,122.1463147,526.455261,1838.819975,,,,,
STE-369_1_1,6,M,1,1,cases,high,eI,0.109220425,98.84008649,361.8739714,2298.107282,,,,,
STE-369_1_1,6,M,1,1,demarcations,low,eI,0.109220425,111.0132811,362.0607108,2243.828842,,,,,
STE-369_1_1,6,M,1,1,unless,high,E,0.099722997,145.2192203,503.8662733,1639.256896,,,,,
STE-369_1_1,6,M,1,1,collimated,low,eI,0.098904573,90.11479235,439.7636471,2137.604035,,,,,
STE-369_1_1,6,M,1,1,relegated,low,E,0.024230867,111.4368562,512.9941784,1588.566822,,,,,
STE-369_1_1,6,M,1,1,interface,high,eI,0.153937272,96.66499889,360.1064378,2228.953695,,,,,
STE-369_1_1,6,M,1,1,claimed,high,eI,0.138361296,114.9536607,489.5675962,1817.332363,,,,,
STE-369_1_1,6,M,1,1,terracottas,low,E,0.055807658,104.4172902,549.8006795,1622.836828,,,,,
STE-369_1_1,6,M,1,1,traded,high,eI,0.071620352,121.877198,430.2112086,1932.553817,,,,,
STE-369_1_1,6,M,1,1,alginate,low,{,0.019894542,122.7919985,646.9663622,1604.616396,,,,,
STE-369_1_1,6,M,1,1,crackpot,low,{,0.054063503,119.0158318,711.2165654,1620.822429,,,,,
STE-369_1_1,6,M,1,1,as,high,{,0.131891562,96.67009732,612.9244852,1772.244458,,,,,
STE-369_1_1,6,M,1,1,example,high,{,0.067681196,114.5090927,589.5445939,1654.030964,,,,,
STE-369_1_1,6,M,1,1,embittering,low,E,0.050041013,118.1114755,416.4223731,1916.170363,,,,,
STE-369_1_1,6,M,1,1,effect,high,E,0.142356861,123.7989019,618.2020985,1633.494499,,,,,
STE-369_1_1,6,M,1,1,tax,high,{,0.083842077,99.17477965,659.7434818,1670.516943,,,,,
STE-369_1_2,6,M,1,2,health,high,E,0.029418391,134.2370693,584.5014097,1723.817392,,,,,
STE-369_1_2,6,M,1,2,peppy,low,E,0.063870016,122.4673262,597.8961437,1668.259537,,,,,
STE-369_1_2,6,M,1,2,sectary,low,E,0.058316102,123.3168694,574.6098363,1781.007899,,,,,
STE-369_1_2,6,M,1,2,cases,high,eI,0.111078289,114.3549014,354.8351816,2317.182472,,,,,
STE-369_1_2,6,M,1,2,demarcations,low,eI,0.091639588,115.2409768,354.0114947,2097.207916,,,,,
STE-369_1_2,6,M,1,2,unless,high,E,0.030520516,163.4250547,550.9427419,1612.870743,,,,,
STE-369_1_2,6,M,1,2,collimated,low,eI,0.08012421,97.64885243,472.8398711,2039.036917,,,,,
STE-369_1_2,6,M,1,2,relegated,low,E,0.030851663,123.0284173,549.4138059,1420.20291,,,,,
STE-369_1_2,6,M,1,2,interface,high,eI,0.162791754,103.0815461,384.1523814,2026.559794,,,,,
STE-369_1_2,6,M,1,2,claimed,high,eI,0.044758003,133.2978205,424.826441,1913.185791,,,,,
STE-369_1_2,6,M,1,2,terracottas,low,E,0.055532957,125.9749019,609.7709804,1581.944578,,,,,
STE-369_1_2,6,M,1,2,traded,high,eI,0.070143391,114.3046328,412.6045531,1920.770545,,,,,
STE-369_1_2,6,M,1,2,alginate,low,{,0.034906049,--undefined--,627.4283516,1639.005368,,,,,
STE-369_1_2,6,M,1,2,crackpot,low,{,0.037466295,129.1819785,682.8877276,1580.203993,,,,,
STE-369_1_2,6,M,1,2,as,high,{,0.149316221,90.35338427,650.9035158,1785.555661,,,,,
STE-369_1_2,6,M,1,2,example,high,{,0.07561366,131.3450608,702.8276064,1459.614253,,,,,
STE-369_1_2,6,M,1,2,embittering,low,E,0.035156183,113.2201808,437.463395,1955.494066,,,,,
STE-369_1_2,6,M,1,2,effect,high,E,0.149999713,126.6227622,667.1305628,1706.773717,,,,,
STE-369_1_2,6,M,1,2,tax,high,{,0.064118071,98.50043002,501.1261827,1845.487872,,,,,
STE-369_2_1,6,M,2,1,neighborhood,high,eI,0.059424881,121.8111979,460.3262765,2182.124702,,,,,
STE-369_2_1,6,M,2,1,rattling,low,{,0.061551442,145.1208,717.4268195,1449.494192,,,,,
STE-369_2_1,6,M,2,1,several,high,E,0.044764685,131.8702231,577.5330414,1629.089831,,,,,
STE-369_2_1,6,M,2,1,lasses,low,{,0.095777189,125.916705,514.7947919,1891.93525,,,,,
STE-369_2_1,6,M,2,1,prefab,low,{,0.095682619,98.03609288,696.5264095,1554.808953,,,,,
STE-369_2_1,6,M,2,1,stategy,high,{,0.075755812,158.2118354,630.4660621,1561.238053,,,,,
STE-369_2_1,6,M,2,1,chamfer,low,{,0.040521501,152.2229057,589.9512624,1755.622199,,,,,
STE-369_2_1,6,M,2,1,enmeshing,low,{,0.092446518,136.2266349,677.7401225,1807.891284,,,,,
STE-369_2_1,6,M,2,1,after,high,{,0.087008487,132.7499855,659.040868,1678.097352,,,,,
STE-369_2_1,6,M,2,1,checked,high,E,0.121232714,146.5814997,645.5597119,1739.832684,,,,,
STE-369_2_1,6,M,2,1,somitazation,low,eI,0.110888675,135.5351854,382.1706618,2102.593711,,,,,
STE-369_2_1,6,M,2,1,natural,high,eI,0.075825872,107.6974068,425.6133468,2138.873191,,,,,
STE-369_2_1,6,M,2,1,antedating,low,eI,0.086320969,105.974164,416.4440654,2008.58272,,,,,
STE-369_2_1,6,M,2,1,prevented,high,E,0.073001773,151.482805,495.1954651,1714.363766,,,,,
STE-369_2_1,6,M,2,1,scathingly,low,{,0.095077764,138.9820655,521.2828438,1850.062341,,,,,
STE-369_2_1,6,M,2,1,states,high,eI,0.134875125,111.7140635,368.4183617,2140.906372,,,,,
STE-369_2_1,6,M,2,1,traipsed,low,eI,0.14556082,118.908321,345.7518493,2279.531431,,,,,
STE-369_2_2,6,M,2,2,neighborhood,high,eI,0.064206233,139.2361339,488.6834052,2031.34573,,,,,
STE-369_2_2,6,M,2,2,rattling,low,{,0.048056194,124.9978588,643.1500416,1430.538282,,,,,
STE-369_2_2,6,M,2,2,several,high,E,0.07473551,106.8241711,595.1623503,1645.590844,,,,,
STE-369_2_2,6,M,2,2,lasses,low,{,0.074730559,122.3615602,485.9253236,1854.650345,,,,,
STE-369_2_2,6,M,2,2,prefab,low,{,0.041844531,95.86931205,691.4541352,1552.79134,,,,,
STE-369_2_2,6,M,2,2,stategy,high,{,0.088521449,137.641149,481.8498475,1586.278045,,,,,
STE-369_2_2,6,M,2,2,chamfer,low,{,0.049540483,118.9822827,586.2348784,1578.471764,,,,,
STE-369_2_2,6,M,2,2,enmeshing,low,E,0.079445744,112.436894,544.8341514,1791.617162,,,,,
STE-369_2_2,6,M,2,2,after,high,{,0.02802301,127.6186415,692.5851976,1766.732141,,,,,
STE-369_2_2,6,M,2,2,checked,high,E,0.138184459,129.3327877,557.7389236,1779.578895,,,,,
STE-369_2_2,6,M,2,2,somitazation,low,eI,0.093622555,125.9022,449.8785523,1959.343254,,,,,
STE-369_2_2,6,M,2,2,natural,high,{,0.105358322,104.7656162,489.7301402,2177.997052,,,,,
STE-369_2_2,6,M,2,2,antedating,low,eI,0.108566554,103.2123641,397.8373322,2014.907697,,,,,
STE-369_2_2,6,M,2,2,prevented,high,E,0.056536143,141.387616,567.735637,1722.881518,,,,,
STE-369_2_2,6,M,2,2,scathingly,low,{,0.082876508,119.5246543,497.2005676,1921.552355,,,,,
STE-369_2_2,6,M,2,2,states,high,eI,0.117976904,101.2486201,372.8452956,2165.985503,,,,,
STE-369_2_2,6,M,2,2,traipsed,low,eI,0.074818628,134.8087197,397.6795669,2037.578698,,,,,
STE-375_1_1,7,M,1,1,health,high,E,0.060635574,117.1901107,533.5367924,1730.149879,,,,,
STE-375_1_1,7,M,1,1,peppy,low,E,0.09895312,130.7975837,611.2055946,1947.958129,,,,,
STE-375_1_1,7,M,1,1,sectary,low,E,0.086696689,118.5168572,515.8556415,1940.831412,,,,,
STE-375_1_1,7,M,1,1,cases,high,eI,0.124326473,100.581702,368.3682631,2295.888735,,,,,
STE-375_1_1,7,M,1,1,demarcations,low,eI,0.10586668,126.6815961,405.2600897,2242.865523,,,,,
STE-375_1_1,7,M,1,1,unless,high,E,0.126691024,125.2668799,678.6535702,1743.807062,,,,,
STE-375_1_1,7,M,1,1,collimated,low,eI,0.11061423,100.6398912,469.4168731,2301.616731,,,,,
STE-375_1_1,7,M,1,1,interface,high,eI,0.143709366,113.1900197,438.5263191,2202.537699,,,,,
STE-375_1_1,7,M,1,1,claimed,high,eI,0.135315554,116.3802144,470.3765376,2115.865281,,,,,
STE-375_1_1,7,M,1,1,terracottas,low,E,0.08271175,118.4831772,640.7576883,1804.596665,,,,,
STE-375_1_1,7,M,1,1,traded,high,eI,0.11090064,111.5801363,408.3014386,2323.79266,,,,,
STE-375_1_1,7,M,1,1,alginate,low,{,0.078173111,112.7751968,839.8962795,1704.748602,,,,,
STE-375_1_1,7,M,1,1,crackpot,low,{,0.073123217,112.5453199,658.2417264,1771.851467,,,,,
STE-375_1_1,7,M,1,1,as,high,{,0.113125182,91.94948952,698.0611696,1765.712654,,,,,
STE-375_1_1,7,M,1,1,example,high,{,0.064992592,98.50693687,528.4171565,1898.051524,,,,,
STE-375_1_1,7,M,1,1,embittering,low,E,0.041294161,106.2260557,537.4166034,1968.198596,,,,,
STE-375_1_1,7,M,1,1,effect,high,E,0.072138467,103.8309899,516.6142265,1758.453552,,,,,
STE-375_1_1,7,M,1,1,tax,high,{,0.071079278,102.3199196,600.1887197,1999.294321,,,,,
STE-375_1_2,7,M,1,2,health,high,E,0.038330223,117.4664541,680.2418236,1406.09351,,,,,
STE-375_1_2,7,M,1,2,sectary,low,E,0.078460502,117.9038349,654.3886703,1927.677895,,,,,
STE-375_1_2,7,M,1,2,cases,high,eI,0.0613698,99.91673538,390.6866119,2381.126224,,,,,
STE-375_1_2,7,M,1,2,demarcations,low,eI,0.131597736,125.1740098,462.9059002,2289.638224,,,,,
STE-375_1_2,7,M,1,2,unless,high,E,0.081652102,127.6059637,717.6989193,1740.352087,,,,,
STE-375_1_2,7,M,1,2,collimated,low,eI,0.101317367,105.7264518,445.7646301,2395.480364,,,,,
STE-375_1_2,7,M,1,2,relegated,low,E,0.106259677,92.04792209,352.2298678,2431.099382,,,,,
STE-375_1_2,7,M,1,2,interface,high,eI,0.130801006,109.6403904,418.8094081,2306.842511,,,,,
STE-375_1_2,7,M,1,2,claimed,high,eI,0.095332567,113.5293194,517.3103183,2204.212232,,,,,
STE-375_1_2,7,M,1,2,terracottas,low,E,0.044287221,115.8939439,616.2947481,1799.98804,,,,,
STE-375_1_2,7,M,1,2,traded,high,eI,0.093766881,118.3722907,389.1599167,2401.274711,,,,,
STE-375_1_2,7,M,1,2,alginate,low,{,0.07593674,108.3885594,774.0892176,1676.700719,,,,,
STE-375_1_2,7,M,1,2,crackpot,low,{,0.060906152,113.6400021,632.2728928,1686.404604,,,,,
STE-375_1_2,7,M,1,2,as,high,{,0.168384349,103.5286913,706.831159,1867.547636,,,,,
STE-375_1_2,7,M,1,2,example,high,{,0.059074642,108.9392445,476.8277194,1946.59204,,,,,
STE-375_1_2,7,M,1,2,embittering,low,E,0.077028785,--undefined--,435.5890724,2348.292508,,,,,
STE-375_1_2,7,M,1,2,effect,high,E,0.062537353,110.0023381,501.9074936,1450.243829,,,,,
STE-375_1_2,7,M,1,2,tax,high,{,0.113484609,107.1011215,706.2139192,1980.876104,,,,,
STE-375_2_1,7,M,2,1,neighborhood,high,eI,0.067664918,113.9410775,585.2451476,2064.837979,,,,,
STE-375_2_1,7,M,2,1,rattling,low,{,0.077751962,117.3919975,689.2793167,1775.937473,,,,,
STE-375_2_1,7,M,2,1,several,high,E,0.093446386,109.5233548,663.851531,1821.463525,,,,,
STE-375_2_1,7,M,2,1,lasses,low,{,0.086180352,108.5813771,467.3635094,2091.750192,,,,,
STE-375_2_1,7,M,2,1,prefab,low,{,0.119566911,100.747075,712.2084806,1894.584221,,,,,
STE-375_2_1,7,M,2,1,stategy,high,{,0.07225349,131.4528301,671.7387628,1693.977309,,,,,
STE-375_2_1,7,M,2,1,chamfer,low,{,0.061146855,130.8431171,480.7634973,2005.865919,,,,,
STE-375_2_1,7,M,2,1,enmeshing,low,E,0.044109992,97.92054077,496.7433315,1963.745908,,,,,
STE-375_2_1,7,M,2,1,after,high,{,0.081628889,119.4061971,766.6857149,1785.483627,,,,,
STE-375_2_1,7,M,2,1,checked,high,E,0.092397041,116.5872512,485.5040551,2156.916013,,,,,
STE-375_2_1,7,M,2,1,somitazation,low,eI,0.137645206,113.2895762,444.5286185,2307.862302,,,,,
STE-375_2_1,7,M,2,1,natural,high,{,0.108123101,102.451653,550.4245743,2151.671476,,,,,
STE-375_2_1,7,M,2,1,antedating,low,eI,0.153275223,130.9245625,431.4508733,2295.061993,,,,,
STE-375_2_1,7,M,2,1,prevented,high,E,0.090133211,118.1991366,445.7869748,2163.963684,,,,,
STE-375_2_1,7,M,2,1,states,high,eI,0.129658729,100.4831083,442.3644197,2259.561198,,,,,
STE-375_2_1,7,M,2,1,traipsed,low,eI,0.119196877,121.6964959,387.315205,2255.014725,,,,,
STE-375_2_2,7,M,2,2,neighborhood,high,eI,0.061521155,114.5362484,537.178126,2013.335434,,,,,
STE-375_2_2,7,M,2,2,rattling,low,{,0.069255811,118.408939,700.0060167,1725.402117,,,,,
STE-375_2_2,7,M,2,2,several,high,E,0.083460517,110.4791948,649.8404197,1688.927296,,,,,
STE-375_2_2,7,M,2,2,lasses,low,{,0.075083532,109.5346962,450.6674521,2007.617063,,,,,
STE-375_2_2,7,M,2,2,prefab,low,{,0.143661722,101.8427362,711.7796069,1873.71105,,,,,
STE-375_2_2,7,M,2,2,stategy,high,{,0.10068892,126.2821966,654.7795278,1739.209772,,,,,
STE-375_2_2,7,M,2,2,chamfer,low,{,0.0795379,126.822788,518.2114063,1903.251006,,,,,
STE-375_2_2,7,M,2,2,enmeshing,low,E,0.085053377,108.9537395,448.6535805,2161.649706,,,,,
STE-375_2_2,7,M,2,2,after,high,{,0.099143424,123.0442663,733.3819074,1806.93546,,,,,
STE-375_2_2,7,M,2,2,checked,high,E,0.088809073,113.3740637,481.7978002,2095.155082,,,,,
STE-375_2_2,7,M,2,2,somitazation,low,eI,0.164687736,107.7539645,475.355662,2256.807041,,,,,
STE-375_2_2,7,M,2,2,natural,high,{,0.115910337,108.7820929,527.6643653,2050.696075,,,,,
STE-375_2_2,7,M,2,2,antedating,low,eI,0.19524842,117.9169433,418.4229211,2311.78294,,,,,
STE-375_2_2,7,M,2,2,prevented,high,E,0.112219007,111.0679738,535.1415285,2122.786318,,,,,
STE-375_2_2,7,M,2,2,scathingly,low,eI,0.103001312,118.6478564,637.151708,2014.33645,,,,,
STE-375_2_2,7,M,2,2,states,high,eI,0.112766208,102.1357116,419.5866262,2217.132006,,,,,
STE-375_2_2,7,M,2,2,traipsed,low,eI,0.082349127,111.6884006,434.075221,2175.044722,,,,,
STE-380_1_1,8,M,1,1,health,high,E,0.082098366,150.7152428,533.0860952,1549.9772,,,,,
STE-380_1_1,8,M,1,1,peppy,low,E,0.057282681,173.1059507,461.2940881,1767.688502,,,,,
STE-380_1_1,8,M,1,1,cases,high,eI,0.067523316,136.6577963,406.0580294,1849.226537,,,,,
STE-380_1_1,8,M,1,1,demarcations,low,eI,0.05534651,164.8894043,430.0166603,1816.063912,,,,,
STE-380_1_1,8,M,1,1,unless,high,E,0.095528887,179.1402816,462.726902,1616.726136,,,,,
STE-380_1_1,8,M,1,1,interface,high,eI,0.089090376,118.6109003,369.5157928,2144.5212,,,,,
STE-380_1_1,8,M,1,1,claimed,high,eI,0.091583943,153.9474496,493.2521757,1675.371512,,,,,
STE-380_1_1,8,M,1,1,terracottas,low,E,0.051687366,133.1130304,466.6648651,1571.295124,,,,,
STE-380_1_1,8,M,1,1,traded,high,eI,0.095202543,128.5208832,456.2189632,1787.674946,,,,,
STE-380_1_1,8,M,1,1,alginate,low,{,0.085366278,153.188355,428.5081261,1485.481944,,,,,
STE-380_1_1,8,M,1,1,crackpot,low,{,0.042392931,136.102607,487.0319423,1590.462296,,,,,
STE-380_1_1,8,M,1,1,as,high,{,0.125717053,--undefined--,492.1434872,1768.32047,,,,,
STE-380_1_1,8,M,1,1,example,high,{,0.07818854,137.7049525,476.6948811,1795.049478,,,,,
STE-380_1_1,8,M,1,1,embittering,low,E,0.11800412,--undefined--,372.6078808,2326.283823,,,,,
STE-380_1_1,8,M,1,1,tax,high,{,0.066421649,123.8295461,495.256857,1874.55021,,,,,
STE-380_1_2,8,M,1,2,health,high,E,0.090789254,156.8965515,582.0020388,1417.881394,,,,,
STE-380_1_2,8,M,1,2,peppy,low,E,0.071894667,204.4679325,471.0521304,1682.384313,,,,,
STE-380_1_2,8,M,1,2,cases,high,eI,0.100339679,--undefined--,444.2233867,1754.993004,,,,,
STE-380_1_2,8,M,1,2,demarcations,low,eI,0.080863206,152.4481682,426.9552999,1795.196417,,,,,
STE-380_1_2,8,M,1,2,unless,high,E,0.104862689,187.4063388,535.9198601,1584.836401,,,,,
STE-380_1_2,8,M,1,2,collimated,low,eI,0.104765671,151.3896236,413.6876199,2000.422976,,,,,
STE-380_1_2,8,M,1,2,interface,high,eI,0.079141932,114.2200001,424.3091007,1957.35887,,,,,
STE-380_1_2,8,M,1,2,claimed,high,eI,0.082802009,165.5438002,542.3379782,1633.755153,,,,,
STE-380_1_2,8,M,1,2,terracottas,low,E,0.043508991,177.6242963,426.0545908,1460.662438,,,,,
STE-380_1_2,8,M,1,2,traded,high,eI,0.106039662,134.6072032,491.3218466,1665.2703,,,,,
